cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
15584.1988166667,15234.00505,350.1937666667,0,true,DEFAULT-,5.51947049998474E+018,0,1808916,626,1120,1120,22,5,1,175.0967,175.0970666667,4238.5705249969,557,1120
15627.00045,15234.3334,392.66705,0,true,DEFAULT-,-5.70648509535936E+017,0,1807979,626,1120,1120,18,5,0,196.33335,196.3337,4246.3113609972,555,1120
15420.1208166667,15203.12995,216.9908666667,0,true,DEFAULT-,-5.8140322747927E+018,0,1803054,626,1120,1120,16,2,0,108.49525,108.4956166667,4235.7651639976,557,1120
15835.01995,15343.0113333333,492.0086166667,0,true,DEFAULT-,5.51947049998474E+018,0,1804013,625,1119,1119,12,4,1,246.0040833333,246.0045333333,4315.6376074087,562,1119
15948.0998,15374.5816666667,573.5181333333,0,true,DEFAULT-,-5.70648509535936E+017,0,1803958,625,1119,1119,12,5,1,286.75885,286.7592833333,4324.5508444097,562,1119
15898.29965,15353.3013333333,544.9983166667,0,true,DEFAULT-,-5.8140322747927E+018,0,1809541,625,1119,1119,16,5,1,272.49885,272.4994666667,4319.5939904096,564,1119
15950.9989333333,15549.4344,401.5645333333,0,true,DEFAULT-,-5.8140322747927E+018,0,1783729,625,1119,1119,14,3,0,200.78215,200.7823833333,4365.6106919978,556,1119
15947.8851666667,15555.04895,392.8362166667,0,true,DEFAULT-,-5.70648509535936E+017,0,1793508,625,1119,1119,15,3,0,196.4179666667,196.41825,4367.9354919978,555,1119
15958.5309666667,15540.8559,417.6750666667,0,true,DEFAULT-,5.51947049998474E+018,0,1789319,625,1119,1119,13,4,0,208.8374333333,208.8376333333,4360.6032889973,561,1119
,,,,,,,,,,,,,,,,,,,
15796.6838388889,15376.4113314815,420.2725074074,0,0,0,-2.88403428114633E+017,0,1800446.33333333,625.3333333333,1119.3333333333,1119.3333333333,15.3333333333,4,0.4444444444,210.1360703704,210.136437037,4308.2865516903,558.7777777778,1119.3333333333
