problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,MAS_noRidesharing_DTW_aFilter=5_bFilter=5,5519470499984739720,0,13918,249999302,14000,9869
