cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
6980.49315,6796.5034666667,164.5605333333,19.42915,true,DEFAULT-,5.51947049998474E+018,0,461728,313,560,560,15,8,0,114.3008833333,50.25965,1897.984263002,262,560
6980.5014833333,6796.5034666667,164.5688666667,19.42915,true,DEFAULT-,-5.70648509535936E+017,0,460442,313,560,560,15,8,0,114.30505,50.2638166667,1897.984263002,260,560
6971.83555,6787.8625333333,164.5438666667,19.42915,true,DEFAULT-,-5.8140322747927E+018,0,460170,313,560,560,15,8,0,114.2842166667,50.25965,1895.437197002,259,560
6971.0278,6815.9732,155.0546,0,true,DEFAULT-,5.51947049998474E+018,0,463418,312,559,559,12,7,0,112.2008833333,42.8537166667,1899.1362680008,264,559
6971.0361333333,6815.9732,155.0629333333,0,true,DEFAULT-,-5.70648509535936E+017,0,464371,312,559,559,12,7,0,112.20505,42.8578833333,1899.1362680008,264,559
6971.0403,6815.9732,155.0671,0,true,DEFAULT-,-5.8140322747927E+018,0,465563,312,559,559,12,7,0,112.20505,42.86205,1899.1362680008,264,559
7223.35975,7027.444,195.91575,0,true,DEFAULT-,5.51947049998474E+018,0,463373,312,559,559,17,13,0,135.6739166667,60.2418333333,1964.4726649999,267,559
7223.3514166667,7027.444,195.9074166667,0,true,DEFAULT-,-5.70648509535936E+017,0,463278,312,559,559,17,13,0,135.66975,60.2376666667,1964.4726649999,265,559
7196.1697833333,7008.4825333333,187.68725,0,true,DEFAULT-,-5.8140322747927E+018,0,464120,312,559,559,18,12,0,137.4095,50.27775,1958.869708,264,559
,,,,,,,,,,,,,,,,,,,
7054.3128185185,6876.9066222222,170.929812963,6.4763833333,0,0,-2.88403428114633E+017,0,462940.333333333,312.3333333333,559.3333333333,559.3333333333,14.7777777778,9.2222222222,0,120.9171444444,50.0126685185,1919.6255072231,263.2222222222,559.3333333333
