cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
8874.6234166667,8139.5237666667,735.09965,0,true,DEFAULT-,5.51947049998474E+018,0,3607011,313,560,560,0,0,0,453.0716166667,282.0280333333,2230.454180101,303,560
8893.7217833333,8155.53265,738.1891333333,0,true,DEFAULT-,-5.70648509535936E+017,0,3662678,313,560,560,0,0,0,444.7332166667,293.4559166667,2233.8773493456,303,560
8915.9114666667,8174.3726666667,741.5388,0,true,DEFAULT-,-5.8140322747927E+018,0,3602237,313,560,560,0,0,0,429.51045,312.02835,2237.4196126918,305,560
8924.5793166667,8297.7462666667,626.83305,0,true,DEFAULT-,5.51947049998474E+018,0,3772800,312,559,559,0,0,0,377.0794833333,249.7535666667,2299.7909247959,311,559
9041.5610333333,8364.15275,676.9958,0.4124833333,true,DEFAULT-,-5.70648509535936E+017,0,3747001,312,559,559,0,0,0,414.1684666667,262.8273333333,2314.7857154211,311,559
8689.2964333333,8163.3704833333,523.4259666667,2.4999833333,true,DEFAULT-,-5.8140322747927E+018,0,3718077,312,559,559,0,0,0,307.3204666667,216.1055,2276.1591733439,308,559
9424.8295333333,8542.0324166667,881.58465,1.2124666667,true,DEFAULT-,5.51947049998474E+018,0,3721888,312,559,559,0,0,0,468.1388,413.44585,2344.6564211216,307,559
9166.3983,8396.4887666667,769.9095333333,0,true,DEFAULT-,-5.70648509535936E+017,0,3669558,312,559,559,0,0,0,442.3609666667,327.5485666667,2310.9931511176,308,559
9126.0836833333,8427.5436166667,698.34425,0.1958166667,true,DEFAULT-,-5.8140322747927E+018,0,3701985,312,559,559,0,0,0,400.4107666667,297.9334833333,2321.6669864493,306,559
,,,,,,,,,,,,,,,,,,,
9006.3338851852,8295.6403759259,710.2134259259,0.4800833333,0,0,-2.88403428114633E+017,0,3689248.33333333,312.3333333333,559.3333333333,559.3333333333,0,0,0,415.1993592593,295.0140666667,2285.5337238209,306.8888888889,559.3333333333
