cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
12982.08325,12598.3217833333,383.7614666667,0,true,DEFAULT-,5.51947049998474E+018,0,1128001,626,1120,1120,48,30,0,208.4498,175.3116666667,3507.0030570021,509,1120
13085.1170333333,12610.30255,474.8144833333,0,true,DEFAULT-,-5.70648509535936E+017,0,1133686,626,1120,1120,48,34,0,251.0819833333,223.7325,3512.5116000019,505,1120
13204.63175,12664.9063333333,539.7254166667,0,true,DEFAULT-,-5.8140322747927E+018,0,1122150,626,1120,1120,47,32,0,292.6445333333,247.0808833333,3526.5664100022,516,1120
12850.9806333333,12600.4507833333,250.52985,0,true,DEFAULT-,5.51947049998474E+018,0,1151819,625,1119,1119,33,21,0,150.4652166667,100.0646333333,3496.8028260036,515,1119
12839.7629166667,12594.1215666667,245.64135,0,true,DEFAULT-,-5.70648509535936E+017,0,1172346,625,1119,1119,31,19,0,148.3416333333,97.2997166667,3494.8310280034,516,1119
12859.9071666667,12614.1756333333,245.7315333333,0,true,DEFAULT-,-5.8140322747927E+018,0,1204990,625,1119,1119,34,19,0,150.46025,95.2712833333,3499.4323580033,518,1119
13080.5145166667,12714.8550333333,365.6594833333,0,true,DEFAULT-,5.51947049998474E+018,0,1303935,625,1119,1119,46,32,0,213.4815166667,152.1779666667,3524.9591434965,503,1119
13057.8511166667,12699.8077666667,358.04335,0,true,DEFAULT-,-5.70648509535936E+017,0,1302678,625,1119,1119,48,34,0,209.9883833333,148.0549666667,3521.3089734967,502,1119
13077.6222666667,12725.9426,351.6796666667,0,true,DEFAULT-,-5.8140322747927E+018,0,1292017,625,1119,1119,46,32,0,208.1202,143.5594666667,3532.5534904962,507,1119
,,,,,,,,,,,,,,,,,,,
13004.2745166667,12646.9871166667,357.2874,0,0,0,-2.88403428114633E+017,0,1201291.33333333,625.3333333333,1119.3333333333,1119.3333333333,42.3333333333,28.1111111111,0,203.6703907407,153.6170092593,3512.885431834,510.1111111111,1119.3333333333
