problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,Central_noRidesharing_aFilter=5_bFilter=-1,5519470499984739720,0,16473,249999274,16474,7767
DEFAULT,,Central_noRidesharing_aFilter=5_bFilter=-1,-570648509535936272,0,17631,249999324,17632,7273
DEFAULT,,Central_noRidesharing_aFilter=5_bFilter=-1,-5814032274792701469,0,16808,249999991,16809,7671
