problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,MAS_noRidesharing,5519470499984739720,0,6084,250002816,6330,13608
DEFAULT,,MAS_noRidesharing,-570648509535936272,0,6066,250004677,6310,14171
DEFAULT,,MAS_noRidesharing,-5814032274792701469,0,6046,250004854,6293,14188
