problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,MAS_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,5519470499984739720,0,14069,250000331,14221,8334
DEFAULT,,MAS_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,-570648509535936272,0,14070,249999577,14222,8333
DEFAULT,,MAS_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,-5814032274792701469,0,14068,250000488,14221,8334
DEFAULT,,MAS_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,5519470499984739720,0,14071,250000510,14218,9260
DEFAULT,,MAS_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,-570648509535936272,0,14082,249999665,14224,9254
DEFAULT,,MAS_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,-5814032274792701469,0,14080,249999597,14223,9255
DEFAULT,,MAS_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,5519470499984739720,0,13972,250000675,14163,7665
DEFAULT,,MAS_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,-570648509535936272,0,13984,250000650,14169,7659
DEFAULT,,MAS_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,-5814032274792701469,0,13965,250000703,14159,7669
