problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,Central_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,5519470499984739720,0,15402,249999992,15403,7286
DEFAULT,,Central_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,-570648509535936272,0,17453,249999989,17454,6975
DEFAULT,,Central_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,-5814032274792701469,0,17448,249999990,17449,8053
DEFAULT,,Central_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,5519470499984739720,0,17290,249999991,17292,5566
DEFAULT,,Central_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,-570648509535936272,0,15908,249999996,15910,8559
DEFAULT,,Central_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,-5814032274792701469,0,16187,249999991,16189,8503
DEFAULT,,Central_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,5519470499984739720,0,16886,249999999,16888,5276
DEFAULT,,Central_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,-570648509535936272,0,17054,249999998,17056,6134
DEFAULT,,Central_noRidesharing_100%_aFilter=5_1.0_1.0_TW=3,-5814032274792701469,0,16917,249999991,16919,4978
