cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
12308.2808333333,12050.61125,257.6695833333,0,true,DEFAULT-,5.51947049998474E+018,0,1159013,626,1120,1120,61,40,0,130.4166,127.2529833333,3319.2611810004,489,1120
12271.5922833333,12069.26195,202.3303333333,0,true,DEFAULT-,-5.70648509535936E+017,0,1142103,626,1120,1120,61,39,0,111.8178666667,90.5124666667,3322.9816740009,488,1120
12340.2205166667,12103.36595,236.8545666667,0,true,DEFAULT-,-5.8140322747927E+018,0,1272692,626,1120,1120,65,42,0,132.7062,104.1483666667,3332.3131550004,492,1120
12222.1346333333,12079.0751,143.0595333333,0,true,DEFAULT-,5.51947049998474E+018,0,1297837,625,1119,1119,64,44,0,88.17685,54.8826833333,3307.2688390012,502,1119
12323.0707166667,12115.7263333333,207.3443833333,0,true,DEFAULT-,-5.70648509535936E+017,0,1279419,625,1119,1119,64,46,0,111.8274833333,95.5169,3322.7953560023,502,1119
12307.2103833333,12146.7275333333,160.48285,0,true,DEFAULT-,-5.8140322747927E+018,0,1317448,625,1119,1119,62,46,0,88.62715,71.8557,3335.1356110037,499,1119
12349.6827,12220.8739666667,128.8087333333,0,true,DEFAULT-,5.51947049998474E+018,0,1271534,625,1119,1119,75,59,0,82.1877666667,46.6209666667,3372.4140024959,489,1119
12334.3753,12208.6799,125.6954,0,true,DEFAULT-,-5.70648509535936E+017,0,1278262,625,1119,1119,68,58,0,79.3589166667,46.3364833333,3368.0377194964,488,1119
12390.7933166667,12243.4299,147.3634166667,0,true,DEFAULT-,-5.8140322747927E+018,0,1199825,625,1119,1119,62,51,0,94.6426166667,52.7208,3361.0262364975,494,1119
,,,,,,,,,,,,,,,,,,,
12316.3734092593,12137.527987037,178.8454222222,0,0,0,-2.88403428114633E+017,0,1246459.22222222,625.3333333333,1119.3333333333,1119.3333333333,64.6666666667,47.2222222222,0,102.1957166667,76.6497055556,3337.9148638332,493.6666666667,1119.3333333333
