cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
11134.8707833333,10092.0184833333,1042.8523,0,true,DEFAULT-,5.51947049998474E+018,0,3918449,313,560,560,0,0,0,624.7441333333,418.1081666667,2677.1920538903,312,560
10907.3678333333,9902.3606,1005.0072333333,0,true,DEFAULT-,-5.70648509535936E+017,0,3840343,313,560,560,0,0,0,594.8604333333,410.1468,2631.823854947,311,560
10489.2266166667,9757.3864,731.8402166667,0,true,DEFAULT-,-5.8140322747927E+018,0,3972088,313,560,560,0,0,0,453.19475,278.6454666667,2597.8096205812,311,560
10878.7318666667,10116.5461833333,762.1856833333,0,true,DEFAULT-,5.51947049998474E+018,0,3790796,312,559,559,0,0,0,486.7624333333,275.42325,2702.1642829301,312,559
10684.56535,9987.4220666667,697.1432833333,0,true,DEFAULT-,-5.70648509535936E+017,0,3938045,312,559,559,0,0,0,387.8622333333,309.28105,2683.5390939967,312,559
10550.0106,9801.35125,748.65935,0,true,DEFAULT-,-5.8140322747927E+018,0,3923815,312,559,559,0,0,0,449.43395,299.2254,2622.3297573552,312,559
11397.5069,10398.3724166667,997.4470166667,1.6874666667,true,DEFAULT-,5.51947049998474E+018,0,3812847,312,559,559,0,0,0,607.3365,390.1105166667,2763.1186145493,312,559
10946.40905,10069.293,877.11605,0,true,DEFAULT-,-5.70648509535936E+017,0,3915920,312,559,559,0,0,0,461.2601166667,415.8559333333,2704.38327625,311,559
10825.3733833333,10083.8754333333,741.49795,0,true,DEFAULT-,-5.8140322747927E+018,0,3888416,312,559,559,0,0,0,442.3119166667,299.1860333333,2705.7103477052,309,559
,,,,,,,,,,,,,,,,,,,
10868.2291537037,10023.1806481481,844.8610092593,0.1874962963,0,0,-2.88403428114633E+017,0,3888968.77777778,312.3333333333,559.3333333333,559.3333333333,0,0,0,500.8629407407,343.9980685185,2676.4523224672,311.3333333333,559.3333333333
