cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
8918.4359666667,8002.92815,915.5078166667,0,true,DEFAULT-,5.51947049998474E+018,0,3543551,313,560,560,0,0,0,457.7528666667,457.75495,2212.1047602158,303,560
8991.5280666667,8039.5499833333,951.9780833333,0,true,DEFAULT-,-5.70648509535936E+017,0,3558869,313,560,560,0,0,0,475.98805,475.9900333333,2221.8122857953,302,560
8956.3187,8022.054,934.2564,0.0083,true,DEFAULT-,-5.8140322747927E+018,0,3611534,313,560,560,0,0,0,467.1272333333,467.1291666667,2221.3170807128,305,560
8979.7515166667,8128.6298333333,851.1216833333,0,true,DEFAULT-,5.51947049998474E+018,0,3525511,312,559,559,0,0,0,425.5602,425.5614833333,2276.8250228273,309,559
8889.7298,8103.39195,786.33785,0,true,DEFAULT-,-5.70648509535936E+017,0,3564698,312,559,559,0,0,0,393.1681833333,393.1696666667,2268.4745199931,311,559
8767.8113666667,8064.4988833333,703.3124833333,0,true,DEFAULT-,-5.8140322747927E+018,0,3698434,312,559,559,0,0,0,351.6556,351.6568833333,2257.3375142591,311,559
9174.4770833333,8246.1747333333,928.30235,0,true,DEFAULT-,5.51947049998474E+018,0,3657806,312,559,559,0,0,0,464.1500666667,464.1522833333,2301.0057880601,304,559
9131.0163333333,8230.5560666667,900.4602666667,0,true,DEFAULT-,-5.70648509535936E+017,0,3610884,312,559,559,0,0,0,450.2290833333,450.2311833333,2300.0683666909,301,559
9217.8759,8265.2017333333,952.6741666667,0,true,DEFAULT-,-5.8140322747927E+018,0,3632421,312,559,559,0,0,0,476.3358833333,476.3382833333,2303.7046385795,302,559
,,,,,,,,,,,,,,,,,,,
9002.9938592593,8122.5539259259,880.4390111111,0.0009222222,0,0,-2.88403428114633E+017,0,3600412,312.3333333333,559.3333333333,559.3333333333,0,0,0,440.2185740741,440.220437037,2262.516664126,305.3333333333,559.3333333333
