problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,MAS_noRidesharing_AT3_aFilter=10_bFilter=-1,5519470499984739720,0,21472,249999994,21473,23589
DEFAULT,,MAS_noRidesharing_AT3_aFilter=10_bFilter=-1,-570648509535936272,0,20474,249999421,20475,21358
DEFAULT,,MAS_noRidesharing_AT3_aFilter=10_bFilter=-1,-5814032274792701469,0,18468,249999956,18469,23778
