problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,MAS_noRidesharing_2TW_aFilter=10_bFilter=5,5519470499984739720,0,7106,250003513,7520,17054
DEFAULT,,MAS_noRidesharing_2TW_aFilter=10_bFilter=5,-570648509535936272,0,7096,250002343,7509,18862
DEFAULT,,MAS_noRidesharing_2TW_aFilter=10_bFilter=5,-5814032274792701469,0,7031,250001604,7446,18925
DEFAULT,,MAS_noRidesharing_2TW_aFilter=10_bFilter=5,5519470499984739720,0,7042,250001938,7465,16750
DEFAULT,,MAS_noRidesharing_2TW_aFilter=10_bFilter=5,-570648509535936272,0,7038,250001668,7459,16756
DEFAULT,,MAS_noRidesharing_2TW_aFilter=10_bFilter=5,-5814032274792701469,0,7041,250006868,7464,16751
DEFAULT,,MAS_noRidesharing_2TW_aFilter=10_bFilter=5,-5814032274792701469,0,6968,250003349,7387,16014
DEFAULT,,MAS_noRidesharing_2TW_aFilter=10_bFilter=5,5519470499984739720,0,6941,250003606,7362,14340
DEFAULT,,MAS_noRidesharing_2TW_aFilter=10_bFilter=5,-570648509535936272,0,6942,250003398,7362,16039
