cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
15406.6578,14955.73415,431.457,19.46665,true,DEFAULT-,5.51947049998474E+018,0,1121431,626,1120,1120,24,5,0,215.72815,215.72885,4175.4520209991,551,1120
15458.1991166667,14962.0851333333,476.6473333333,19.46665,true,DEFAULT-,-5.70648509535936E+017,0,1120717,626,1120,1120,23,6,0,238.3233333333,238.324,4177.0198989992,551,1120
15380.6840333333,14939.0899666667,415.0899333333,26.5041333333,true,DEFAULT-,-5.8140322747927E+018,0,1121052,626,1120,1120,23,4,0,207.5446666667,207.5452666667,4171.7028789993,551,1120
15184.0937666667,14933.8567333333,250.2370333333,0,true,DEFAULT-,5.51947049998474E+018,0,1120984,625,1119,1119,10,1,0,125.1181,125.1189333333,4226.0607144096,558,1119
15222.4668666667,14931.65535,290.8115166667,0,true,DEFAULT-,-5.70648509535936E+017,0,1119429,625,1119,1119,11,2,0,145.4054,145.4061166667,4227.5743904095,560,1119
15186.6697,14920.1043833333,266.5653166667,0,true,DEFAULT-,-5.8140322747927E+018,0,1119898,625,1119,1119,11,2,0,133.2822833333,133.2830333333,4222.5532174092,559,1119
15746.0934666667,15260.66655,485.4269166667,0,true,DEFAULT-,5.51947049998474E+018,0,1111585,625,1119,1119,20,2,0,242.71265,242.7142666667,4294.344539002,549,1119
15817.5965666667,15272.43305,545.1635166667,0,true,DEFAULT-,-5.70648509535936E+017,0,1113061,625,1119,1119,20,3,0,272.5809333333,272.5825833333,4297.0702150021,549,1119
15746.2518,15260.66655,485.58525,0,true,DEFAULT-,-5.8140322747927E+018,0,1112049,625,1119,1119,20,2,0,242.7918166667,242.7934333333,4294.344539002,549,1119
,,,,,,,,,,,,,,,,,,,
15460.9681240741,15048.4768740741,405.2204240741,7.2708259259,0,0,-2.88403428114633E+017,0,1117800.66666667,625.3333333333,1119.3333333333,1119.3333333333,18,3,0,202.6097037037,202.6107203704,4231.7913793591,553,1119.3333333333
