problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,MAS_intervalnoRidesharing_aFilter=20_bFilter=5,5519470499984739720,0,2617,250020762,3178,16973
DEFAULT,,MAS_intervalnoRidesharing_aFilter=20_bFilter=5,-570648509535936272,0,2611,250021240,3172,16979
DEFAULT,,MAS_intervalnoRidesharing_aFilter=20_bFilter=5,-5814032274792701469,0,2607,250021386,3168,16983
