cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
7665.3561833333,7595.41005,63.6044833333,6.34165,true,DEFAULT-,5.51947049998474E+018,0,459475,313,560,560,7,0,0,31.80215,31.8023333333,2115.4167565018,281,560
7665.3561833333,7595.41005,63.6044833333,6.34165,true,DEFAULT-,-5.70648509535936E+017,0,458469,313,560,560,7,0,0,31.80215,31.8023333333,2115.4167565018,278,560
7665.3561833333,7595.41005,63.6044833333,6.34165,true,DEFAULT-,-5.8140322747927E+018,0,458522,313,560,560,7,0,0,31.80215,31.8023333333,2115.4167565018,281,560
7713.1779166667,7679.7481,33.4298166667,0,true,DEFAULT-,5.51947049998474E+018,0,461324,312,559,559,5,0,0,16.7149333333,16.7148833333,2159.8788140011,277,559
7713.1779166667,7679.7481,33.4298166667,0,true,DEFAULT-,-5.70648509535936E+017,0,461506,312,559,559,5,0,0,16.7149333333,16.7148833333,2159.8788140011,280,559
7713.18625,7679.7481,33.43815,0,true,DEFAULT-,-5.8140322747927E+018,0,460860,312,559,559,5,0,0,16.7191,16.71905,2159.8788140011,278,559
7885.93445,7841.5915166667,37.69295,6.6499833333,true,DEFAULT-,5.51947049998474E+018,0,456146,312,559,559,5,0,0,18.84635,18.8466,2193.3884549982,275,559
7885.9261166667,7841.5915166667,37.6846166667,6.6499833333,true,DEFAULT-,-5.70648509535936E+017,0,456502,312,559,559,5,0,0,18.8421833333,18.8424333333,2193.3884549982,275,559
7928.5179166667,7846.97785,74.8859166667,6.65415,true,DEFAULT-,-5.8140322747927E+018,0,456216,312,559,559,5,1,0,37.44285,37.4430666667,2194.1009339982,277,559
,,,,,,,,,,,,,,,,,,,
7759.5543462963,7706.1817037037,49.0416351852,4.3310074074,0,0,-2.88403428114633E+017,0,458780,312.3333333333,559.3333333333,559.3333333333,5.6666666667,0.1111111111,0,24.5207555556,24.5208796296,2156.3071728337,278,559.3333333333
