problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,MAS_noRidesharing_AT3_aFilter=10_bFilter=5,5519470499984739720,0,4263,250002784,4765,25601
DEFAULT,,MAS_noRidesharing_AT3_aFilter=10_bFilter=5,-570648509535936272,0,4260,250003491,4760,25606
DEFAULT,,MAS_noRidesharing_AT3_aFilter=10_bFilter=5,-5814032274792701469,0,4272,250005385,4773,25593
