cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
47536.7372333333,41992.0172166667,5530.28255,14.4374666667,true,DEFAULT-,5.51947049998474E+018,0,4742531,1251,2240,2240,0,0,0,3570.1377,1960.14485,11202.0641390212,1250,2240
47608.1966333333,42023.7976,5568.6449,15.7541333333,true,DEFAULT-,-5.70648509535936E+017,0,4586520,1251,2240,2240,0,0,0,3767.3017333333,1801.3431666667,11233.8657376028,1248,2240
47354.1818666667,41875.41395,5478.7679166667,0,true,DEFAULT-,-5.8140322747927E+018,0,4262125,1251,2240,2240,0,0,0,3652.7927333333,1825.9751833333,11208.224604384,1250,2240
47190.7059166667,41914.0269333333,5266.3415,10.3374833333,true,DEFAULT-,5.51947049998474E+018,0,4678826,1251,2239,2239,0,0,0,3435.42535,1830.91615,11120.0447532252,1251,2239
46937.25845,41830.5407166667,5106.7177333333,0,true,DEFAULT-,-5.70648509535936E+017,0,4805093,1251,2239,2239,0,0,0,3371.5064666667,1735.2112666667,11157.0299574259,1251,2239
47366.9144666667,42110.1211333333,5256.7933333333,0,true,DEFAULT-,-5.70648509535936E+017,0,4229916,1251,2239,2239,0,0,0,3496.0776666667,1760.7156666667,11155.6726928429,1251,2239
48112.0250166667,42603.9411666667,5464.3380666667,43.7457833333,true,DEFAULT-,5.51947049998474E+018,0,4745487,1251,2239,2239,0,0,0,3750.9153,1713.4227666667,11434.4687852354,1247,2239
48323.60935,42790.4372166667,5532.87215,0.2999833333,true,DEFAULT-,-5.70648509535936E+017,0,4758667,1251,2239,2239,0,0,0,3611.51295,1921.3592,11465.7644358596,1247,2239
47745.9512333333,42359.15045,5384.8633,1.9374833333,true,DEFAULT-,-5.8140322747927E+018,0,4720206,1251,2239,2239,0,0,0,3670.0882166667,1714.7750833333,11402.4045760963,1248,2239
,,,,,,,,,,,,,,,,,,,
47575.064462963,42166.6051537037,5398.8468277778,9.6124814815,0,0,2.94194768025008E+017,0,4614374.55555556,1251,2239.3333333333,2239.3333333333,0,0,0,3591.7509018519,1807.0959259259,11264.3932979659,1249.2222222222,2239.3333333333
