problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,Central_noRidesharing_Interval_aFilter=10_bFilter=5,5519470499984739720,0,15473,249999995,15474,5731
DEFAULT,,Central_noRidesharing_Interval_aFilter=10_bFilter=5,-570648509535936272,0,15757,249999995,15758,5559
DEFAULT,,Central_noRidesharing_Interval_aFilter=10_bFilter=5,-5814032274792701469,0,15466,249999994,15467,7753
