cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
25138.2477166667,24512.1608333333,617.8369,8.2499833333,true,DEFAULT-,5.51947049998474E+018,0,2686303,1251,2240,2240,185,125,1,402.21225,215.62465,6715.5783019228,973,2240
25407.95055,24671.7959666667,736.1545833333,0,true,DEFAULT-,-5.70648509535936E+017,0,2683031,1251,2240,2240,174,105,1,472.24495,263.9096333333,6739.8555369246,960,2240
25306.35935,24573.3587,724.7465,8.25415,true,DEFAULT-,-5.8140322747927E+018,0,2681386,1251,2240,2240,184,116,1,457.9977833333,266.7487166667,6720.7342989276,961,2240
25752.39625,24873.51195,878.8843,0,true,DEFAULT-,5.51947049998474E+018,0,2734702,1251,2239,2239,208,121,2,511.9840666667,366.9002333333,6756.4551556625,966,2239
25651.0566833333,24860.4864666667,790.5702166667,0,true,DEFAULT-,-5.70648509535936E+017,0,2715552,1251,2239,2239,184,110,1,486.72255,303.8476666667,6742.3178771577,976,2239
25569.5868,24786.5947666667,782.9920333333,0,true,DEFAULT-,-5.8140322747927E+018,0,2759230,1251,2239,2239,218,132,1,505.5018,277.4902333333,6716.2203761569,963,2239
25908.8023333333,25180.5156666667,718.45335,9.8333166667,true,DEFAULT-,5.51947049998474E+018,0,2646105,1251,2239,2239,188,118,1,443.22215,275.2312,6940.8029924803,948,2239
25792.07985,25124.7917,657.4548333333,9.8333166667,true,DEFAULT-,-5.70648509535936E+017,0,2645170,1251,2239,2239,189,120,1,438.1823,219.2725333333,6926.0806534005,954,2239
26005.2513166667,25247.5240166667,757.7273,0,true,DEFAULT-,-5.8140322747927E+018,0,2641873,1251,2239,2239,185,115,4,494.9154166667,262.8118833333,6953.9685824802,954,2239
,,,,,,,,,,,,,,,,,,,
25614.6367611111,24870.0822296296,740.5355574074,4.0189740741,0,0,-2.88403428114633E+017,0,2688150.22222222,1251,2239.3333333333,2239.3333333333,190.5555555556,118,1.4444444444,468.1092518519,272.4263055556,6801.3348639015,961.6666666667,2239.3333333333
