cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
7674.8534833333,7595.3303166667,73.7440166667,5.77915,true,DEFAULT-,5.51947049998474E+018,0,886958,313,560,560,0,0,0,36.87195,36.8720666667,2113.7745040015,280,560
7674.84515,7595.3303166667,73.7356833333,5.77915,true,DEFAULT-,-5.70648509535936E+017,0,887066,313,560,560,0,0,0,36.8677833333,36.8679,2113.7745040015,278,560
7674.8534833333,7595.3303166667,73.7440166667,5.77915,true,DEFAULT-,-5.8140322747927E+018,0,886696,313,560,560,0,0,0,36.87195,36.8720666667,2113.7745040015,281,560
7704.58335,7665.60825,38.9751,0,true,DEFAULT-,5.51947049998474E+018,0,896405,312,559,559,0,0,0,19.48755,19.48755,2154.276917001,280,559
7704.58335,7665.60825,38.9751,0,true,DEFAULT-,-5.70648509535936E+017,0,896998,312,559,559,0,0,0,19.48755,19.48755,2154.276917001,277,559
7704.5750166667,7665.60825,38.9667666667,0,true,DEFAULT-,-5.8140322747927E+018,0,890577,312,559,559,0,0,0,19.4833833333,19.4833833333,2154.276917001,278,559
7869.2939666667,7839.4383833333,29.8555833333,0,true,DEFAULT-,5.51947049998474E+018,0,870994,312,559,559,0,0,0,14.9276833333,14.9279,2194.5365389987,276,559
7869.2939666667,7839.4383833333,29.8555833333,0,true,DEFAULT-,-5.70648509535936E+017,0,870964,312,559,559,0,0,0,14.9276833333,14.9279,2194.5365389987,277,559
7869.2939666667,7839.4383833333,29.8555833333,0,true,DEFAULT-,-5.8140322747927E+018,0,871189,312,559,559,0,0,0,14.9276833333,14.9279,2194.5365389987,278,559
,,,,,,,,,,,,,,,,,,,
7749.5750814815,7700.12565,47.5230481481,1.9263833333,0,0,-2.88403428114633E+017,0,884205.222222222,312.3333333333,559.3333333333,559.3333333333,0,0,0,23.7614685185,23.7615796296,2154.1959866671,278.3333333333,559.3333333333
