problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,Central_noRidesharing_Interval_aFilter=10_bFilter=-1,5519470499984739720,0,15668,249999992,15669,5510
DEFAULT,,Central_noRidesharing_Interval_aFilter=10_bFilter=-1,-570648509535936272,0,15753,249999992,15754,6004
DEFAULT,,Central_noRidesharing_Interval_aFilter=10_bFilter=-1,-5814032274792701469,0,15353,249999992,15354,6115
