cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
31880.5031166667,30775.1275166667,1103.3047833333,2.0708166667,true,DEFAULT-,5.51947049998474E+018,0,2545537,1251,2240,2240,22,4,0,551.6517166667,551.6530666667,8640.4408309737,1121,2240
32188.0516333333,30860.64035,1325.3404666667,2.0708166667,true,DEFAULT-,-5.70648509535936E+017,0,2548255,1251,2240,2240,24,9,0,661.9045833333,663.4358833333,8662.7836999741,1113,2240
31973.00575,30797.4964,1166.4885333333,9.0208166667,true,DEFAULT-,-5.8140322747927E+018,0,2538499,1251,2240,2240,24,2,1,583.24355,583.2449833333,8645.3881269734,1112,2240
32808.0033166667,31226.1094,1573.4147666667,8.47915,true,DEFAULT-,5.51947049998474E+018,0,2559492,1251,2239,2239,31,10,0,786.70635,786.7084166667,8713.2394361534,1133,2239
33078.1997833333,31275.87,1779.3589833333,22.9708,true,DEFAULT-,-5.70648509535936E+017,0,2569351,1251,2239,2239,42,14,1,889.6783666667,889.6806166667,8724.0839520616,1113,2239
32710.3221166667,31210.3414333333,1492.1432,7.8374833333,true,DEFAULT-,-5.8140322747927E+018,0,2574285,1251,2239,2239,39,5,1,746.07055,746.07265,8709.230261061,1122,2239
32666.2716166667,31414.5921333333,1251.6794833333,0,true,DEFAULT-,5.51947049998474E+018,0,2495561,1251,2239,2239,34,5,2,620.8009,630.8785833333,8884.5917734968,1093,2239
32603.5676833333,31407.7764666667,1194.0412333333,1.7499833333,true,DEFAULT-,-5.70648509535936E+017,0,2498628,1251,2239,2239,25,1,0,597.01965,597.0215833333,8886.4595964967,1090,2239
32680.2169833333,31409.4807166667,1270.7362666667,0,true,DEFAULT-,-5.8140322747927E+018,0,2504109,1251,2239,2239,36,3,0,635.3671833333,635.3690833333,8884.9488544963,1093,2239
,,,,,,,,,,,,,,,,,,,
32509.7935555556,31153.0482685185,1350.7230796296,6.0222074074,0,0,-2.88403428114633E+017,0,2537079.66666667,1251,2239.3333333333,2239.3333333333,30.7777777778,5.8888888889,0.5555555556,674.7158722222,676.0072074074,8750.1296146319,1110,2239.3333333333
