problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,MAS_noRidesharing_anounceTime=3_aFilter=20_bFilter=5,5519470499984739720,0,1731,250012637,2031,19447
DEFAULT,,MAS_noRidesharing_anounceTime=3_aFilter=20_bFilter=5,-570648509535936272,0,1734,250009410,2034,18450
DEFAULT,,MAS_noRidesharing_anounceTime=3_aFilter=20_bFilter=5,-5814032274792701469,0,1732,250010087,2032,19446
