cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
33478.2187,32565.685716666667,912.5329833333333,0.0,true,DEFAULT-,5519470499984739720,0,3513320,1251,2240,2240,40,10,3,456.2663333333333,456.26665,9048.581536907279,1111,2240
33745.962966666666,32757.883216666665,988.07975,0.0,true,DEFAULT-,5519470499984739720,0,3522751,1251,2239,2239,46,12,1,494.0396666666667,494.0400833333333,9072.518110882951,1129,2239
33762.8105,32834.49688333333,919.1553,9.158316666666666,true,DEFAULT-,-570648509535936272,0,3528442,1251,2239,2239,34,9,0,459.5772666666667,459.57803333333334,9079.025818070373,1120,2239
33773.69633333333,32857.78385,915.9124833333333,0.0,true,DEFAULT-,-5814032274792701469,0,3534598,1251,2239,2239,40,10,0,457.95595,457.9565333333333,9082.441346487241,1123,2239
33858.14866666666,33003.613966666664,854.5347,0.0,true,DEFAULT-,-570648509535936272,0,3479231,1251,2239,2239,43,9,0,427.26728333333335,427.2674166666667,9251.416989392887,1100,2239
