problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,MAS_noRidesharing_aFilter=5_2.0_0.1_TW=3,5519470499984739720,0,14194,249997311,14238,11877
DEFAULT,,MAS_noRidesharing_aFilter=5_2.0_0.1_TW=3,-570648509535936272,0,14188,249998737,14230,17770
