problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,Central_Ridesharing_aFilter=5_1.0_1.0_TW=7,5519470499984739720,0,19107,249999993,19108,7559
DEFAULT,,Central_Ridesharing_aFilter=5_1.0_1.0_TW=7,-570648509535936272,0,19161,249999993,19162,7387
DEFAULT,,Central_Ridesharing_aFilter=5_1.0_1.0_TW=7,-5814032274792701469,0,18137,249999993,18138,9633
DEFAULT,,Central_Ridesharing_aFilter=5_1.0_1.0_TW=7,5519470499984739720,0,19261,249999994,19262,5294
DEFAULT,,Central_Ridesharing_aFilter=5_1.0_1.0_TW=7,-570648509535936272,0,16627,249999256,16628,7323
DEFAULT,,Central_Ridesharing_aFilter=5_1.0_1.0_TW=7,-5814032274792701469,0,21777,249999995,21778,6498
DEFAULT,,Central_Ridesharing_aFilter=5_1.0_1.0_TW=7,5519470499984739720,0,19092,249999995,19093,7429
DEFAULT,,Central_Ridesharing_aFilter=5_1.0_1.0_TW=7,-570648509535936272,0,19353,249999989,19354,5995
DEFAULT,,Central_Ridesharing_aFilter=5_1.0_1.0_TW=7,-5814032274792701469,0,18521,249999995,18522,7925
