cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
9473.58185,8847.0303166667,626.5515333333,0,true,DEFAULT-,5.51947049998474E+018,0,3679231,313,560,560,0,0,0,400.1480166667,226.4035166667,2397.1573445801,307,560
9694.055,8936.5360333333,752.1189833333,5.3999833333,true,DEFAULT-,-5.70648509535936E+017,0,3768025,313,560,560,0,0,0,423.7965833333,328.3224,2420.2428635596,308,560
9348.7112833333,8721.86725,619.7732166667,7.0708166667,true,DEFAULT-,-5.8140322747927E+018,0,3679961,313,560,560,0,0,0,358.8584666667,260.91475,2356.1635943149,310,560
9644.5584333333,8993.4342333333,651.1242,0,true,DEFAULT-,5.51947049998474E+018,0,3783671,312,559,559,0,0,0,347.1178833333,304.0063166667,2431.9742486474,311,559
9487.4278,8951.4090166667,534.7688,1.2499833333,true,DEFAULT-,-5.70648509535936E+017,0,3739574,312,559,559,0,0,0,300.3827666667,234.3860333333,2445.5791202745,312,559
9282.5482666667,8792.4169,490.1313666667,0,true,DEFAULT-,-5.8140322747927E+018,0,3658542,312,559,559,0,0,0,243.8466666667,246.2847,2393.5906799047,311,559
9649.6037333333,9075.5948333333,574.0089,0,true,DEFAULT-,5.51947049998474E+018,0,3791266,312,559,559,0,0,0,322.1884166667,251.8204833333,2461.2978996446,309,559
9784.1269166667,9120.96175,663.1651666667,0,true,DEFAULT-,-5.70648509535936E+017,0,3795887,312,559,559,0,0,0,383.8825333333,279.2826333333,2483.0138976694,308,559
9704.2171166667,9137.1985833333,567.0185333333,0,true,DEFAULT-,-5.8140322747927E+018,0,3816985,312,559,559,0,0,0,357.0085166667,210.0100166667,2489.4809444715,308,559
,,,,,,,,,,,,,,,,,,,
9563.2033777778,8952.9387685185,608.7400777778,1.5245314815,0,0,-2.88403428114633E+017,0,3745904.66666667,312.3333333333,559.3333333333,559.3333333333,0,0,0,348.5810944444,260.1589833333,2430.9445103408,309.3333333333,559.3333333333
