problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,Central_Ridesharing_aFilter=5_bFilter=5,5519470499984739720,0,17646,249999999,17647,7099
DEFAULT,,Central_Ridesharing_aFilter=5_bFilter=5,-570648509535936272,0,18228,249999997,18229,8087
DEFAULT,,Central_Ridesharing_aFilter=5_bFilter=5,-5814032274792701469,0,18166,249999998,18167,7219
