cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
7690.9174,7598.8202833333,85.7304666667,6.36665,true,DEFAULT-,5.51947049998474E+018,0,676674,313,560,560,7,1,0,42.86515,42.8653166667,2116.7962675018,282,560
7683.22105,7597.799,79.0554,6.36665,true,DEFAULT-,-5.70648509535936E+017,0,673736,313,560,560,6,1,0,39.5276333333,39.5277666667,2116.9406065017,279,560
7683.22105,7597.799,79.0554,6.36665,true,DEFAULT-,-5.8140322747927E+018,0,672779,313,560,560,6,1,0,39.5276333333,39.5277666667,2116.9406065017,281,560
7785.8488833333,7687.6692666667,98.1796166667,0,true,DEFAULT-,5.51947049998474E+018,0,687233,312,559,559,5,1,0,49.0898166667,49.0898,2163.4255620012,277,559
7796.4030333333,7694.3763666667,102.0266666667,0,true,DEFAULT-,-5.70648509535936E+017,0,688151,312,559,559,6,1,0,51.01335,51.0133166667,2164.7646620011,278,559
7796.4030333333,7694.3763666667,102.0266666667,0,true,DEFAULT-,-5.8140322747927E+018,0,687973,312,559,559,6,1,0,51.01335,51.0133166667,2164.7646620011,277,559
7880.32335,7836.9127333333,36.7523,6.6583166667,true,DEFAULT-,5.51947049998474E+018,0,667220,312,559,559,5,0,0,18.3760166667,18.3762833333,2192.2289049982,275,559
7880.32335,7836.9127333333,36.7523,6.6583166667,true,DEFAULT-,-5.70648509535936E+017,0,669601,312,559,559,5,0,0,18.3760166667,18.3762833333,2192.2289049982,275,559
7880.3150166667,7836.9127333333,36.7439666667,6.6583166667,true,DEFAULT-,-5.8140322747927E+018,0,666912,312,559,559,5,0,0,18.37185,18.3721166667,2192.2289049982,277,559
,,,,,,,,,,,,,,,,,,,
7786.3306851852,7709.0642759259,72.9247537037,4.3416555556,0,0,-2.88403428114633E+017,0,676697.666666667,312.3333333333,559.3333333333,559.3333333333,5.6666666667,0.6666666667,0,36.462312963,36.4624407407,2157.8132312781,277.8888888889,559.3333333333
