cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
27712.6351,25781.0298,1931.6053,0,true,DEFAULT-,5.51947049998474E+018,0,2604938,1251,2240,2240,99,53,5,1247.26225,684.34305,7134.4028769761,1004,2240
27660.4557166667,25811.3384333333,1849.1172833333,0,true,DEFAULT-,-5.70648509535936E+017,0,2597037,1251,2240,2240,101,58,3,1181.7106833333,667.4066,7146.6649209758,1017,2240
27514.60715,25726.4941,1788.11305,0,true,DEFAULT-,-5.8140322747927E+018,0,2611059,1251,2240,2240,111,57,2,1176.1015833333,612.0114666667,7120.7057107766,1020,2240
28120.8976166667,26035.6085833333,2085.2890333333,0,true,DEFAULT-,5.51947049998474E+018,0,2657221,1251,2239,2239,114,61,0,1286.1408,799.1482333333,7134.9159040641,1004,2239
28016.2920833333,26023.4423833333,1992.8497,0,true,DEFAULT-,-5.70648509535936E+017,0,2658382,1251,2239,2239,116,57,0,1234.2648166667,758.5848833333,7128.420282067,1006,2239
28216.13455,26134.0338833333,2082.1006666667,0,true,DEFAULT-,-5.8140322747927E+018,0,2674937,1251,2239,2239,119,55,0,1223.7530666667,858.3476,7169.4670940661,1008,2239
28353.3750666667,26349.4845333333,2003.8905333333,0,true,DEFAULT-,5.51947049998474E+018,0,2562538,1251,2239,2239,120,64,3,1330.7452666667,673.1452666667,7315.8925264792,994,2239
28129.11575,26172.4380166667,1948.45275,8.2249833333,true,DEFAULT-,-5.70648509535936E+017,0,2564535,1251,2239,2239,113,61,1,1253.0346166667,695.4181333333,7250.9952264828,991,2239
28017.6938166667,26174.0839666667,1835.3932,8.21665,true,DEFAULT-,-5.8140322747927E+018,0,2569200,1251,2239,2239,110,56,0,1214.4884,620.9048,7263.1639974818,989,2239
,,,,,,,,,,,,,,,,,,,
27971.2452055556,26023.1059666667,1946.3123907407,1.8268481481,0,0,-2.88403428114633E+017,0,2611094.11111111,1251,2239.3333333333,2239.3333333333,111.4444444444,58,1.5555555556,1238.6112759259,707.7011148148,7184.9587265966,1003.6666666667,2239.3333333333
