cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
36316.9533666667,32925.2097,3391.7436666667,0,true,DEFAULT-,5.51947049998474E+018,0,4357387,1251,2240,2240,0,0,0,2100.1036333333,1291.6400333333,9141.1969639752,1237,2240
36310.6743333333,33011.76225,3296.5371,2.3749833333,true,DEFAULT-,-5.70648509535936E+017,0,4214934,1251,2240,2240,0,0,0,2065.2741,1231.263,9138.740160975,1233,2240
37506.9696,33583.7933,3917.0805,6.0958,true,DEFAULT-,-5.8140322747927E+018,0,4504392,1251,2240,2240,0,0,0,2351.9420666667,1565.1384333333,9294.9814199162,1236,2240
36579.7045166667,33398.3326666667,3181.37185,0,true,DEFAULT-,5.51947049998474E+018,0,4343856,1251,2239,2239,0,0,0,1958.7798833333,1222.5919666667,9180.1809723907,1244,2239
36186.98135,33226.4619,2960.51945,0,true,DEFAULT-,-5.70648509535936E+017,0,4248398,1251,2239,2239,0,0,0,1777.40565,1183.1138,9160.8381713369,1244,2239
36972.2078833333,33516.0979,3454.4225,1.6874833333,true,DEFAULT-,-5.8140322747927E+018,0,4138625,1251,2239,2239,0,0,0,2037.4706,1416.9519,9222.3655024924,1243,2239
37552.6543166667,33916.8814166667,3628.7604333333,7.0124666667,true,DEFAULT-,5.51947049998474E+018,0,4416632,1251,2239,2239,0,0,0,2219.6009333333,1409.1595,9455.0753741457,1238,2239
37709.4479,34014.4482,3694.9997,0,true,DEFAULT-,-5.70648509535936E+017,0,4550002,1251,2239,2239,0,0,0,2235.7316166667,1459.2680833333,9481.836895452,1238,2239
37214.3840166667,33834.0290666667,3376.92165,3.4333,true,DEFAULT-,-5.8140322747927E+018,0,4427912,1251,2239,2239,0,0,0,2068.3546,1308.56705,9433.6253539826,1232,2239
,,,,,,,,,,,,,,,,,,,
36927.7752537037,33491.8907111111,3433.5952055556,2.289337037,0,0,-2.88403428114633E+017,0,4355793.11111111,1251,2239.3333333333,2239.3333333333,0,0,0,2090.5181203704,1343.0770851852,9278.7600905185,1238.3333333333,2239.3333333333
