problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,Central_intervalnoRidesharing_aFilter=20_bFilter=-1,5519470499984739720,0,14536,249999371,14537,6826
DEFAULT,,Central_intervalnoRidesharing_aFilter=20_bFilter=-1,-570648509535936272,0,14509,249998207,14510,6580
DEFAULT,,Central_intervalnoRidesharing_aFilter=20_bFilter=-1,-5814032274792701469,0,14918,249999998,14919,5237
