problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,MAS_noRidesharing_TW75_aFilter=10_bFilter=5,5519470499984739720,0,7057,250004718,7471,18900
DEFAULT,,MAS_noRidesharing_TW75_aFilter=10_bFilter=5,-570648509535936272,0,7036,250003658,7451,18920
