problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,Central_noRidesharing_anounceTime=3_aFilter=5_bFilter=5,5519470499984739720,0,18140,249999993,18141,7693
DEFAULT,,Central_noRidesharing_anounceTime=3_aFilter=5_bFilter=5,-570648509535936272,0,16562,249999281,16563,8224
DEFAULT,,Central_noRidesharing_anounceTime=3_aFilter=5_bFilter=5,-5814032274792701469,0,17739,249999994,17740,8203
