cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions,pickup_tardiness,delivery_tardiness,travel_distance,moved_vehicles,num_delivered_orders
14937.3934,14902.1467833333,9.87165,25.3749666667,true,DEFAULT-,5.51947049998474E+018,0,2429459,626,1120,1120,0,0,0,4.9358333333,4.9358166667,4162.4689949995,554,1120
14929.5877333333,14900.7911,9.87165,18.9249833333,true,DEFAULT-,-5.70648509535936E+017,0,2426041,626,1120,1120,0,0,0,4.9358333333,4.9358166667,4162.1585029996,550,1120
14936.0377166667,14900.7911,9.87165,25.3749666667,true,DEFAULT-,-5.8140322747927E+018,0,2427720,626,1120,1120,0,0,0,4.9358333333,4.9358166667,4162.1585029996,551,1120
14898.9698333333,14895.1169666667,3.8528666667,0,true,DEFAULT-,5.51947049998474E+018,0,2460678,625,1119,1119,0,0,0,1.9264666667,1.9264,4214.8749834095,560,1119
14898.9698333333,14895.1169666667,3.8528666667,0,true,DEFAULT-,-5.70648509535936E+017,0,2461602,625,1119,1119,0,0,0,1.9264666667,1.9264,4214.8749834095,563,1119
14898.9698333333,14895.1169666667,3.8528666667,0,true,DEFAULT-,-5.8140322747927E+018,0,2459552,625,1119,1119,0,0,0,1.9264666667,1.9264,4214.8749834095,562,1119
15240.8148,15202.4848,38.33,0,true,DEFAULT-,5.51947049998474E+018,0,2452259,625,1119,1119,0,0,0,19.165,19.165,4283.4777359988,552,1119
15240.8231333333,15202.4848,38.3383333333,0,true,DEFAULT-,-5.70648509535936E+017,0,2453048,625,1119,1119,0,0,0,19.1691666667,19.1691666667,4283.4777359988,551,1119
15240.8148,15202.4848,38.33,0,true,DEFAULT-,-5.8140322747927E+018,0,2452283,625,1119,1119,0,0,0,19.165,19.165,4283.4777359988,547,1119
,,,,,,,,,,,,,,,,,,,
15024.7090092593,14999.6149203704,17.3524314815,7.7416574074,0,0,-2.88403428114633E+017,0,2446960.22222222,625.3333333333,1119.3333333333,1119.3333333333,0,0,0,8.6762296296,8.6762018519,4220.2049065804,554.4444444444,1119.3333333333
