problem-class,instance,config,random-seed,repetition,rt-tick-infos,avg-interarrival-time,rt-count,st-count
DEFAULT,,MAS_noRidesharing_interval_aFilter=5_TW=300000,5519470499984739720,0,14066,249999605,14220,8335
DEFAULT,,MAS_noRidesharing_interval_aFilter=5_TW=300000,-570648509535936272,0,14067,250000489,14220,8335
DEFAULT,,MAS_noRidesharing_interval_aFilter=5_TW=300000,-5814032274792701469,0,14071,250000513,14222,8333
DEFAULT,,MAS_noRidesharing_interval_aFilter=5_TW=300000,5519470499984739720,0,14078,250000552,14222,9256
DEFAULT,,MAS_noRidesharing_interval_aFilter=5_TW=300000,-570648509535936272,0,14086,250000589,14226,9252
DEFAULT,,MAS_noRidesharing_interval_aFilter=5_TW=300000,-5814032274792701469,0,14082,249999706,14224,9254
DEFAULT,,MAS_noRidesharing_interval_aFilter=5_TW=300000,5519470499984739720,0,13968,250000753,14161,7667
DEFAULT,,MAS_noRidesharing_interval_aFilter=5_TW=300000,-570648509535936272,0,13973,250000710,14163,7665
DEFAULT,,MAS_noRidesharing_interval_aFilter=5_TW=300000,-5814032274792701469,0,13970,250000740,14161,7667
